ScheduleID,PersonID,ShiftID
SCH014192,D08968,SHF00020
SCH014193,D02468,SHF00001
SCH014194,D01914,SHF00009
SCH014195,D05006,SHF00004
SCH014196,D02545,SHF00008
SCH014197,D04555,SHF00019
SCH014198,D09350,SHF00001
SCH014199,D07116,SHF00015
SCH014200,D08295,SHF00011
SCH014201,D01673,SHF00016
SCH014202,D02863,SHF00013
SCH014203,D06984,SHF00013
SCH014204,D03764,SHF00009
SCH014205,D07167,SHF00007
SCH014206,D00732,SHF00011
SCH014207,D02873,SHF00009
SCH014208,D03614,SHF00006
SCH014209,D00469,SHF00013
SCH014210,D09802,SHF00015
SCH014211,D03204,SHF00009
SCH014212,D03663,SHF00012
SCH014213,D06348,SHF00015
SCH014214,D01356,SHF00015
SCH014215,D03387,SHF00007
SCH014216,D02118,SHF00016
SCH014217,D08241,SHF00003
SCH014218,D04479,SHF00011
SCH014219,D06740,SHF00004
SCH014220,D07088,SHF00006
SCH014221,D07613,SHF00009
SCH014222,D06919,SHF00006
SCH014223,D03189,SHF00021
SCH014224,D02059,SHF00001
SCH014225,D09092,SHF00020
SCH014226,D08380,SHF00001
SCH014227,D04543,SHF00004
SCH014228,D02518,SHF00012
SCH014229,D03816,SHF00004
SCH014230,D06146,SHF00011
SCH014231,D02157,SHF00005
SCH014232,D08668,SHF00013
SCH014233,D00596,SHF00007
SCH014234,D00458,SHF00018
SCH014235,D08807,SHF00005
SCH014236,D05266,SHF00004
SCH014237,D08669,SHF00002
SCH014238,D07634,SHF00005
SCH014239,D02649,SHF00007
SCH014240,D08615,SHF00007
SCH014241,D07810,SHF00011
SCH014242,D08589,SHF00016
SCH014243,D08742,SHF00003
SCH014244,D08484,SHF00021
SCH014245,D06548,SHF00018
SCH014246,D09592,SHF00004
SCH014247,D00610,SHF00010
SCH014248,D02003,SHF00001
SCH014249,D04373,SHF00016
SCH014250,D05767,SHF00005
SCH014251,D09491,SHF00001
SCH014252,D02595,SHF00005
SCH014253,D03011,SHF00015
SCH014254,D01746,SHF00006
SCH014255,D09411,SHF00020
SCH014256,D00346,SHF00001
SCH014257,D00002,SHF00004
SCH014258,D06154,SHF00002
SCH014259,D03657,SHF00012
SCH014260,D06554,SHF00008
SCH014261,D08628,SHF00005
SCH014262,D03959,SHF00021
SCH014263,D08867,SHF00011
SCH014264,D06436,SHF00004
SCH014265,D08793,SHF00003
SCH014266,D05262,SHF00013
SCH014267,D07499,SHF00010
SCH014268,D00634,SHF00020
SCH014269,D02570,SHF00014
SCH014270,D08356,SHF00013
SCH014271,D07881,SHF00015
SCH014272,D00849,SHF00005
SCH014273,D02536,SHF00013
SCH014274,D05239,SHF00020
SCH014275,D01383,SHF00009
SCH014276,D02322,SHF00009
SCH014277,D02152,SHF00008
SCH014278,D08174,SHF00015
SCH014279,D00486,SHF00017
SCH014280,D07742,SHF00015
SCH014281,D02901,SHF00018
SCH014282,D04356,SHF00020
SCH014283,D06874,SHF00018
SCH014284,D04459,SHF00001
SCH014285,D06680,SHF00021
SCH014286,D01101,SHF00015
SCH014287,D07707,SHF00012
SCH014288,D08124,SHF00010
SCH014289,D05906,SHF00014
SCH014290,D08977,SHF00018
SCH014291,D00047,SHF00009
SCH014292,D04343,SHF00017
SCH014293,D02450,SHF00005
SCH014294,D05598,SHF00009
SCH014295,D09042,SHF00004
SCH014296,D00740,SHF00018
SCH014297,D02930,SHF00017
SCH014298,D03648,SHF00004
SCH014299,D08542,SHF00003
SCH014300,D08093,SHF00014
SCH014301,D02000,SHF00019
SCH014302,D05936,SHF00003
SCH014303,D01054,SHF00004
SCH014304,D09776,SHF00007
SCH014305,D07184,SHF00019
SCH014306,D04809,SHF00019
SCH014307,D01822,SHF00009
SCH014308,D04007,SHF00013
SCH014309,D05253,SHF00009
SCH014310,D09473,SHF00014
SCH014311,D02969,SHF00018
SCH014312,D06433,SHF00010
SCH014313,D04792,SHF00015
SCH014314,D07983,SHF00019
SCH014315,D03406,SHF00009
SCH014316,D03514,SHF00001
SCH014317,D05775,SHF00006
SCH014318,D08037,SHF00011
SCH014319,D04939,SHF00006
SCH014320,D03512,SHF00016
SCH014321,D09964,SHF00018
SCH014322,D08872,SHF00009
SCH014323,D06185,SHF00011
SCH014324,D02026,SHF00009
SCH014325,D00279,SHF00003
SCH014326,D06528,SHF00019
SCH014327,D02356,SHF00008
SCH014328,D02622,SHF00015
SCH014329,D08809,SHF00016
SCH014330,D09898,SHF00007
SCH014331,D07452,SHF00018
SCH014332,D00035,SHF00010
SCH014333,D09103,SHF00009
SCH014334,D01137,SHF00007
SCH014335,D07442,SHF00007
SCH014336,D01042,SHF00003
SCH014337,D04479,SHF00003
SCH014338,D06420,SHF00013
SCH014339,D02349,SHF00006
SCH014340,D05721,SHF00019
SCH014341,D02192,SHF00012
SCH014342,D08406,SHF00010
SCH014343,D09728,SHF00013
SCH014344,D01966,SHF00008
SCH014345,D07553,SHF00001
SCH014346,D08804,SHF00013
SCH014347,D08132,SHF00005
SCH014348,D07880,SHF00012
SCH014349,D09955,SHF00021
SCH014350,D08560,SHF00006
SCH014351,D06598,SHF00006
SCH014352,D03142,SHF00020
SCH014353,D08419,SHF00005
SCH014354,D05467,SHF00018
SCH014355,D03883,SHF00018
SCH014356,D05033,SHF00013
SCH014357,D05821,SHF00014
SCH014358,D09125,SHF00019
SCH014359,D01677,SHF00001
SCH014360,D08197,SHF00021
SCH014361,D08151,SHF00010
SCH014362,D07645,SHF00003
SCH014363,D08117,SHF00002
SCH014364,D05213,SHF00004
SCH014365,D06882,SHF00003
SCH014366,D03167,SHF00004
SCH014367,D08498,SHF00020
SCH014368,D04349,SHF00010
SCH014369,D08655,SHF00005
SCH014370,D04249,SHF00010
SCH014371,D06631,SHF00002
SCH014372,D08567,SHF00012
SCH014373,D05020,SHF00018
SCH014374,D00414,SHF00002
SCH014375,D07860,SHF00014
SCH014376,D06520,SHF00014
SCH014377,D02181,SHF00005
SCH014378,D02390,SHF00006
SCH014379,D07716,SHF00015
SCH014380,D08184,SHF00021
SCH014381,D04307,SHF00004
SCH014382,D06396,SHF00020
SCH014383,D01473,SHF00008
SCH014384,D00851,SHF00019
SCH014385,D01601,SHF00020
SCH014386,D00184,SHF00012
SCH014387,D03618,SHF00015
SCH014388,D08869,SHF00020
SCH014389,D02612,SHF00018
SCH014390,D06096,SHF00010
SCH014391,D03087,SHF00020
SCH014392,D06154,SHF00011
SCH014393,D03874,SHF00006
SCH014394,D02707,SHF00017
SCH014395,D01025,SHF00010
SCH014396,D00373,SHF00020
SCH014397,D09276,SHF00016
SCH014398,D03506,SHF00015
SCH014399,D04191,SHF00015
SCH014400,D07504,SHF00009
SCH014401,D08995,SHF00012
SCH014402,D02746,SHF00016
SCH014403,D08314,SHF00009
SCH014404,D06994,SHF00020
SCH014405,D00481,SHF00004
SCH014406,D09961,SHF00018
SCH014407,D07231,SHF00009
SCH014408,D00601,SHF00002
SCH014409,D02556,SHF00010
SCH014410,D03986,SHF00002
SCH014411,D08334,SHF00015
SCH014412,D01220,SHF00004
SCH014413,D07257,SHF00007
SCH014414,D03669,SHF00005
SCH014415,D03904,SHF00008
SCH014416,D04852,SHF00011
SCH014417,D06631,SHF00018
SCH014418,D02198,SHF00017
SCH014419,D04097,SHF00002
SCH014420,D06551,SHF00012
SCH014421,D05043,SHF00002
SCH014422,D05244,SHF00020
SCH014423,D05323,SHF00010
SCH014424,D06501,SHF00012
SCH014425,D09612,SHF00020
SCH014426,D08798,SHF00011
SCH014427,D01817,SHF00012
SCH014428,D02885,SHF00018
SCH014429,D03331,SHF00018
SCH014430,D06885,SHF00021
SCH014431,D04373,SHF00003
SCH014432,D08183,SHF00012
SCH014433,D06490,SHF00016
SCH014434,D01383,SHF00013
SCH014435,D01617,SHF00006
SCH014436,D03251,SHF00013
SCH014437,D02768,SHF00021
SCH014438,D04354,SHF00017
SCH014439,D08324,SHF00011
SCH014440,D04485,SHF00009
SCH014441,D04455,SHF00018
SCH014442,D07046,SHF00002
SCH014443,D03014,SHF00015
SCH014444,D06823,SHF00010
SCH014445,D00554,SHF00011
SCH014446,D08226,SHF00004
SCH014447,D05588,SHF00009
SCH014448,D08978,SHF00005
SCH014449,D05532,SHF00006
SCH014450,D04719,SHF00001
SCH014451,D06799,SHF00021
SCH014452,D03290,SHF00003
SCH014453,D08729,SHF00007
SCH014454,D01032,SHF00013
SCH014455,D00637,SHF00015
SCH014456,D06743,SHF00009
SCH014457,D02625,SHF00007
SCH014458,D03481,SHF00021
SCH014459,D07641,SHF00011
SCH014460,D08301,SHF00021
SCH014461,D02060,SHF00016
SCH014462,D04298,SHF00013
SCH014463,D06527,SHF00020
SCH014464,D06328,SHF00009
SCH014465,D01525,SHF00019
SCH014466,D00634,SHF00010
SCH014467,D02844,SHF00011
SCH014468,D06259,SHF00014
SCH014469,D09108,SHF00002
SCH014470,D06442,SHF00013
SCH014471,D04274,SHF00006
SCH014472,D02511,SHF00017
SCH014473,D09034,SHF00007
SCH014474,D03132,SHF00019
SCH014475,D01791,SHF00017
SCH014476,D05034,SHF00008
SCH014477,D08851,SHF00007
SCH014478,D01082,SHF00004
SCH014479,D02567,SHF00004
SCH014480,D05148,SHF00018
SCH014481,D04223,SHF00008
SCH014482,D07738,SHF00009
SCH014483,D06143,SHF00001
SCH014484,D06013,SHF00002
SCH014485,D00203,SHF00007
SCH014486,D09819,SHF00016
SCH014487,D07286,SHF00005
SCH014488,D06105,SHF00008
SCH014489,D02411,SHF00012
SCH014490,D09985,SHF00001
SCH014491,D07737,SHF00011
SCH014492,D06339,SHF00020
SCH014493,D06054,SHF00001
SCH014494,D07028,SHF00006
SCH014495,D08968,SHF00015
SCH014496,D01220,SHF00021
SCH014497,D05974,SHF00019
SCH014498,D09596,SHF00014
SCH014499,D01849,SHF00008
SCH014500,D03059,SHF00008
SCH014501,D05178,SHF00008
SCH014502,D03677,SHF00002
SCH014503,D02821,SHF00018
SCH014504,D05516,SHF00009
SCH014505,D01694,SHF00016
SCH014506,D08535,SHF00015
SCH014507,D09600,SHF00004
SCH014508,D07088,SHF00012
SCH014509,D01417,SHF00015
SCH014510,D03978,SHF00010
SCH014511,D03335,SHF00010
SCH014512,D01280,SHF00013
SCH014513,D00551,SHF00009
SCH014514,D05478,SHF00010
SCH014515,D02612,SHF00002
SCH014516,D09001,SHF00018
SCH014517,D03991,SHF00021
SCH014518,D00041,SHF00006
SCH014519,D04905,SHF00018
SCH014520,D01447,SHF00010
SCH014521,D01465,SHF00001
SCH014522,D00760,SHF00010
SCH014523,D08859,SHF00015
SCH014524,D01581,SHF00019
SCH014525,D08651,SHF00006
SCH014526,D03592,SHF00016
SCH014527,D03609,SHF00003
SCH014528,D00717,SHF00018
SCH014529,D06324,SHF00020
SCH014530,D02133,SHF00012
SCH014531,D08722,SHF00003
SCH014532,D02810,SHF00003
SCH014533,D08536,SHF00015
SCH014534,D08643,SHF00011
SCH014535,D01619,SHF00013
SCH014536,D03727,SHF00017
SCH014537,D07333,SHF00019
SCH014538,D05674,SHF00010
SCH014539,D01318,SHF00015
SCH014540,D06166,SHF00021
SCH014541,D06163,SHF00013
SCH014542,D09613,SHF00002
SCH014543,D00628,SHF00014
SCH014544,D04662,SHF00003
SCH014545,D03709,SHF00019
SCH014546,D02768,SHF00009
SCH014547,D02885,SHF00006
SCH014548,D09155,SHF00002
SCH014549,D05542,SHF00010
SCH014550,D02228,SHF00010
SCH014551,D06204,SHF00019
SCH014552,D07737,SHF00012
SCH014553,D04347,SHF00007
SCH014554,D09801,SHF00019
SCH014555,D08429,SHF00015
SCH014556,D02198,SHF00015
SCH014557,D05168,SHF00008
SCH014558,D01434,SHF00021
SCH014559,D08909,SHF00010
SCH014560,D08236,SHF00008
SCH014561,D05423,SHF00006
SCH014562,D09736,SHF00011
SCH014563,D02283,SHF00007
SCH014564,D02122,SHF00012
SCH014565,D08648,SHF00015
SCH014566,D01177,SHF00011
SCH014567,D08686,SHF00012
SCH014568,D02825,SHF00009
SCH014569,D04266,SHF00008
SCH014570,D04334,SHF00011
SCH014571,D02766,SHF00013
SCH014572,D04292,SHF00010
SCH014573,D08694,SHF00007
SCH014574,D03762,SHF00005
SCH014575,D08649,SHF00009
SCH014576,D06721,SHF00020
SCH014577,D06037,SHF00014
SCH014578,D01651,SHF00002
SCH014579,D03620,SHF00016
SCH014580,D04935,SHF00021
SCH014581,D00035,SHF00017
SCH014582,D03607,SHF00016
SCH014583,D06288,SHF00017
SCH014584,D06398,SHF00021
SCH014585,D04061,SHF00013
SCH014586,D05480,SHF00008
SCH014587,D00880,SHF00007
SCH014588,D08274,SHF00005
SCH014589,D07916,SHF00017
SCH014590,D00367,SHF00021
SCH014591,D02835,SHF00009
SCH014592,D03488,SHF00006
SCH014593,D00730,SHF00015
SCH014594,D03845,SHF00001
SCH014595,D03737,SHF00010
SCH014596,D07790,SHF00001
SCH014597,D07862,SHF00011
SCH014598,D00033,SHF00003
SCH014599,D05114,SHF00002
SCH014600,D07342,SHF00005
SCH014601,D05800,SHF00008
SCH014602,D08348,SHF00020
SCH014603,D05080,SHF00004
SCH014604,D03515,SHF00015
SCH014605,D05144,SHF00020
SCH014606,D09952,SHF00014
SCH014607,D05920,SHF00007
SCH014608,D04264,SHF00016
SCH014609,D04748,SHF00016
SCH014610,D05284,SHF00006
SCH014611,D02783,SHF00010
SCH014612,D02904,SHF00005
SCH014613,D06190,SHF00003
SCH014614,D06507,SHF00015
SCH014615,D00070,SHF00019
SCH014616,D05030,SHF00014
SCH014617,D09613,SHF00011
SCH014618,D01465,SHF00011
SCH014619,D04659,SHF00007
SCH014620,D00344,SHF00015
SCH014621,D00300,SHF00012
SCH014622,D03195,SHF00012
SCH014623,D07100,SHF00021
SCH014624,D01172,SHF00005
SCH014625,D02058,SHF00018
SCH014626,D01219,SHF00006
SCH014627,D09803,SHF00008
SCH014628,D04903,SHF00020
SCH014629,D00586,SHF00018
SCH014630,D07579,SHF00014
SCH014631,D03905,SHF00005
SCH014632,D02841,SHF00003
SCH014633,D05695,SHF00014
SCH014634,D00559,SHF00012
SCH014635,D01011,SHF00005
SCH014636,D04343,SHF00002
SCH014637,D06206,SHF00005
SCH014638,D01211,SHF00017
SCH014639,D02723,SHF00011
SCH014640,D07609,SHF00002
SCH014641,D01831,SHF00016
SCH014642,D00860,SHF00007
SCH014643,D00826,SHF00004
SCH014644,D00130,SHF00013
SCH014645,D09870,SHF00018
SCH014646,D06228,SHF00021
SCH014647,D07981,SHF00001
SCH014648,D09065,SHF00020
SCH014649,D08764,SHF00021
SCH014650,D05304,SHF00018
SCH014651,D09491,SHF00011
SCH014652,D02002,SHF00006
SCH014653,D08850,SHF00004
SCH014654,D00706,SHF00011
SCH014655,D07456,SHF00018
SCH014656,D00922,SHF00004
SCH014657,D04951,SHF00017
SCH014658,D02762,SHF00021
SCH014659,D05937,SHF00002
SCH014660,D01080,SHF00004
SCH014661,D01288,SHF00002
SCH014662,D04276,SHF00020
SCH014663,D08562,SHF00007
SCH014664,D06174,SHF00010
SCH014665,D08545,SHF00005
SCH014666,D02145,SHF00009
SCH014667,D05055,SHF00001
SCH014668,D09272,SHF00016
SCH014669,D09053,SHF00011
SCH014670,D06817,SHF00003
SCH014671,D06860,SHF00003
SCH014672,D07805,SHF00005
SCH014673,D09329,SHF00009
SCH014674,D04949,SHF00005
SCH014675,D01694,SHF00002
SCH014676,D01033,SHF00004
SCH014677,D04512,SHF00021
SCH014678,D00691,SHF00013
SCH014679,D01549,SHF00006
SCH014680,D08528,SHF00015
SCH014681,D03116,SHF00014
SCH014682,D00092,SHF00015
SCH014683,D01512,SHF00016
SCH014684,D02419,SHF00018
SCH014685,D01037,SHF00017
SCH014686,D05425,SHF00018
SCH014687,D03340,SHF00011
SCH014688,D03456,SHF00009
SCH014689,D04874,SHF00005
SCH014690,D07708,SHF00001
SCH014691,D06446,SHF00008
SCH014692,D04520,SHF00002
SCH014693,D07342,SHF00010
SCH014694,D07086,SHF00004
SCH014695,D09053,SHF00019
SCH014696,D01124,SHF00021
SCH014697,D01556,SHF00012
SCH014698,D00436,SHF00009
SCH014699,D08490,SHF00021
SCH014700,D02627,SHF00001
SCH014701,D03996,SHF00020
SCH014702,D09326,SHF00019
SCH014703,D06355,SHF00004
SCH014704,D07082,SHF00013
SCH014705,D06603,SHF00009
SCH014706,D09762,SHF00007
SCH014707,D09092,SHF00020
SCH014708,D00096,SHF00018
SCH014709,D06377,SHF00009
SCH014710,D09853,SHF00012
SCH014711,D08446,SHF00013
SCH014712,D02124,SHF00013
SCH014713,D06187,SHF00003
SCH014714,D04810,SHF00009
SCH014715,D01208,SHF00011
SCH014716,D02944,SHF00012
SCH014717,D04502,SHF00003
SCH014718,D00406,SHF00021
SCH014719,D08473,SHF00012
SCH014720,D06825,SHF00004
SCH014721,D06680,SHF00019
SCH014722,D06099,SHF00016
SCH014723,D02555,SHF00001
SCH014724,D02189,SHF00019
SCH014725,D03559,SHF00001
SCH014726,D05120,SHF00019
SCH014727,D00511,SHF00015
SCH014728,D04301,SHF00008
SCH014729,D04871,SHF00011
SCH014730,D07840,SHF00002
SCH014731,D02408,SHF00017
SCH014732,D03191,SHF00011
SCH014733,D06901,SHF00012
SCH014734,D05841,SHF00011
SCH014735,D01710,SHF00010
SCH014736,D00263,SHF00001
SCH014737,D02582,SHF00005
SCH014738,D00612,SHF00020
SCH014739,D08918,SHF00018
SCH014740,D07512,SHF00004
SCH014741,D01047,SHF00012
SCH014742,D00384,SHF00021
SCH014743,D07874,SHF00008
SCH014744,D06512,SHF00008
SCH014745,D06916,SHF00001
SCH014746,D02169,SHF00013
SCH014747,D04310,SHF00011
SCH014748,D08175,SHF00019
SCH014749,D01508,SHF00018
SCH014750,D06409,SHF00003
SCH014751,D03645,SHF00021
SCH014752,D09482,SHF00021
SCH014753,D04402,SHF00001
SCH014754,D03409,SHF00003
SCH014755,D09748,SHF00005
SCH014756,D08460,SHF00005
SCH014757,D04296,SHF00020
SCH014758,D03577,SHF00020
SCH014759,D04219,SHF00018
SCH014760,D00390,SHF00003
SCH014761,D02093,SHF00013
SCH014762,D08597,SHF00005
SCH014763,D04638,SHF00004
SCH014764,D07119,SHF00020
SCH014765,D01584,SHF00016
SCH014766,D03972,SHF00004
SCH014767,D06093,SHF00002
SCH014768,D04959,SHF00021
SCH014769,D08559,SHF00005
SCH014770,D07011,SHF00012
SCH014771,D06961,SHF00016
SCH014772,D06855,SHF00019
SCH014773,D03480,SHF00006
SCH014774,D03517,SHF00016
SCH014775,D07931,SHF00019
SCH014776,D00433,SHF00012
SCH014777,D08225,SHF00018
SCH014778,D03014,SHF00005
SCH014779,D07542,SHF00006
SCH014780,D00342,SHF00005
SCH014781,D01865,SHF00003
SCH014782,D06229,SHF00020
SCH014783,D08032,SHF00001
SCH014784,D02192,SHF00015
SCH014785,D04561,SHF00013
SCH014786,D05387,SHF00001
SCH014787,D03576,SHF00006
SCH014788,D06766,SHF00002
SCH014789,D01041,SHF00019
SCH014790,D08603,SHF00014
SCH014791,D02866,SHF00015
SCH014792,D06458,SHF00014
SCH014793,D07731,SHF00009
SCH014794,D02493,SHF00018
SCH014795,D05385,SHF00015
SCH014796,D08072,SHF00001
SCH014797,D01846,SHF00003
SCH014798,D05773,SHF00018
SCH014799,D03263,SHF00003
SCH014800,D01082,SHF00020
SCH014801,D05399,SHF00003
SCH014802,D00679,SHF00017
SCH014803,D02047,SHF00018
SCH014804,D00061,SHF00017
SCH014805,D04556,SHF00016
SCH014806,D00511,SHF00007
SCH014807,D01052,SHF00009
SCH014808,D00329,SHF00002
SCH014809,D01206,SHF00005
SCH014810,D03235,SHF00019
SCH014811,D07998,SHF00002
SCH014812,D04036,SHF00007
SCH014813,D02990,SHF00013
SCH014814,D09773,SHF00012
SCH014815,D09028,SHF00001
SCH014816,D08731,SHF00014
SCH014817,D07614,SHF00006
SCH014818,D02978,SHF00019
SCH014819,D04987,SHF00016
SCH014820,D00999,SHF00004
SCH014821,D06653,SHF00006
SCH014822,D08999,SHF00010
SCH014823,D07187,SHF00020
SCH014824,D08706,SHF00018
SCH014825,D09963,SHF00018
SCH014826,D01627,SHF00016
SCH014827,D07645,SHF00017
SCH014828,D05939,SHF00002
SCH014829,D05814,SHF00006
SCH014830,D06841,SHF00008
SCH014831,D05998,SHF00007
SCH014832,D09803,SHF00001
SCH014833,D04274,SHF00012
SCH014834,D00124,SHF00015
SCH014835,D00651,SHF00001
SCH014836,D03624,SHF00003
SCH014837,D04480,SHF00006
SCH014838,D02161,SHF00001
SCH014839,D05548,SHF00009
SCH014840,D04872,SHF00005
SCH014841,D03223,SHF00004
SCH014842,D02048,SHF00021
SCH014843,D02053,SHF00008
SCH014844,D04161,SHF00001
SCH014845,D01185,SHF00016
SCH014846,D02067,SHF00006
SCH014847,D03999,SHF00018
SCH014848,D06009,SHF00006
SCH014849,D03772,SHF00010
SCH014850,D07254,SHF00020
SCH014851,D07345,SHF00021
SCH014852,D04655,SHF00014
SCH014853,D08207,SHF00013
SCH014854,D00209,SHF00006
SCH014855,D08642,SHF00014
SCH014856,D02064,SHF00013
SCH014857,D02786,SHF00006
SCH014858,D04465,SHF00008
SCH014859,D01209,SHF00013
SCH014860,D01229,SHF00001
SCH014861,D07435,SHF00005
SCH014862,D01114,SHF00004
SCH014863,D01231,SHF00019
SCH014864,D08081,SHF00012
SCH014865,D04293,SHF00005
SCH014866,D02162,SHF00010
SCH014867,D01923,SHF00004
SCH014868,D03926,SHF00002
SCH014869,D08196,SHF00019
SCH014870,D06200,SHF00013
SCH014871,D05562,SHF00014
SCH014872,D03473,SHF00004
SCH014873,D04985,SHF00009
SCH014874,D00768,SHF00001
SCH014875,D07767,SHF00012
SCH014876,D09224,SHF00005
SCH014877,D06298,SHF00020
SCH014878,D06169,SHF00005
SCH014879,D07345,SHF00002
SCH014880,D01026,SHF00012
SCH014881,D06157,SHF00009
SCH014882,D05135,SHF00006
SCH014883,D01358,SHF00011
SCH014884,D05248,SHF00007
SCH014885,D06831,SHF00021
SCH014886,D08722,SHF00008
SCH014887,D09495,SHF00001
SCH014888,D01854,SHF00010
SCH014889,D02149,SHF00018
SCH014890,D08793,SHF00021
SCH014891,D04731,SHF00006
SCH014892,D05355,SHF00013
SCH014893,D02821,SHF00013
SCH014894,D04224,SHF00013
SCH014895,D09096,SHF00017
SCH014896,D09154,SHF00018
SCH014897,D09146,SHF00017
SCH014898,D06355,SHF00020
SCH014899,D08214,SHF00009
SCH014900,D03901,SHF00016
SCH014901,D05249,SHF00021
SCH014902,D02112,SHF00018
SCH014903,D08957,SHF00005
SCH014904,D08751,SHF00009
SCH014905,D04824,SHF00005
SCH014906,D07010,SHF00013
SCH014907,D05630,SHF00014
SCH014908,D05679,SHF00005
SCH014909,D05316,SHF00009
SCH014910,D02700,SHF00004
SCH014911,D02202,SHF00009
SCH014912,D01179,SHF00011
SCH014913,D06223,SHF00011
SCH014914,D09846,SHF00002
SCH014915,D07648,SHF00016
SCH014916,D09521,SHF00002
SCH014917,D04763,SHF00015
SCH014918,D02923,SHF00011
SCH014919,D03477,SHF00018
SCH014920,D09470,SHF00003
SCH014921,D05388,SHF00018
SCH014922,D06100,SHF00014
SCH014923,D00845,SHF00005
SCH014924,D04956,SHF00004
SCH014925,D06036,SHF00019
SCH014926,D04030,SHF00012
SCH014927,D01804,SHF00008
SCH014928,D08331,SHF00017
SCH014929,D09980,SHF00003
SCH014930,D09301,SHF00008
SCH014931,D08621,SHF00019
SCH014932,D05044,SHF00013
SCH014933,D05276,SHF00005
SCH014934,D04393,SHF00016
SCH014935,D03951,SHF00015
SCH014936,D02601,SHF00004
SCH014937,D00579,SHF00008
SCH014938,D07079,SHF00016
SCH014939,D02163,SHF00021
SCH014940,D09359,SHF00001
SCH014941,D06202,SHF00014
SCH014942,D05267,SHF00017
SCH014943,D08494,SHF00019
SCH014944,D05856,SHF00019
SCH014945,D08190,SHF00008
SCH014946,D07300,SHF00005
SCH014947,D05769,SHF00005
SCH014948,D07884,SHF00001
SCH014949,D03312,SHF00015
SCH014950,D02890,SHF00017
SCH014951,D05448,SHF00020
SCH014952,D06897,SHF00018
SCH014953,D01336,SHF00020
SCH014954,D06960,SHF00002
SCH014955,D02209,SHF00019
SCH014956,D09796,SHF00006
SCH014957,D02683,SHF00004
SCH014958,D04112,SHF00003
SCH014959,D01291,SHF00001
SCH014960,D02261,SHF00014
SCH014961,D09489,SHF00005
SCH014962,D05733,SHF00002
SCH014963,D00660,SHF00011
SCH014964,D08102,SHF00019
SCH014965,D05475,SHF00021
SCH014966,D02770,SHF00003
SCH014967,D01261,SHF00002
SCH014968,D04806,SHF00021
SCH014969,D09247,SHF00017
SCH014970,D02581,SHF00011
SCH014971,D02709,SHF00004
SCH014972,D03912,SHF00021
SCH014973,D03167,SHF00010
SCH014974,D02276,SHF00001
SCH014975,D00214,SHF00009
SCH014976,D00970,SHF00006
SCH014977,D02283,SHF00019
SCH014978,D05149,SHF00007
SCH014979,D05291,SHF00021
SCH014980,D02529,SHF00004
SCH014981,D01498,SHF00015
SCH014982,D07837,SHF00004
SCH014983,D09703,SHF00004
SCH014984,D02212,SHF00019
SCH014985,D03861,SHF00020
SCH014986,D02741,SHF00004
SCH014987,D09216,SHF00010
SCH014988,D01444,SHF00003
SCH014989,D02132,SHF00007
SCH014990,D04194,SHF00015
SCH014991,D00926,SHF00006
SCH014992,D02598,SHF00018
SCH014993,D00615,SHF00018
SCH014994,D06694,SHF00016
SCH014995,D00337,SHF00007
SCH014996,D01125,SHF00008
SCH014997,D02740,SHF00020
SCH014998,D08560,SHF00011
SCH014999,D02813,SHF00011
SCH015000,D04344,SHF00019
SCH015001,D08627,SHF00003
SCH015002,D07691,SHF00007
SCH015003,D01160,SHF00006
SCH015004,D01155,SHF00005
SCH015005,D05164,SHF00001
SCH015006,D03926,SHF00012
SCH015007,D02776,SHF00010
SCH015008,D00034,SHF00009
SCH015009,D06833,SHF00007
SCH015010,D05279,SHF00010
SCH015011,D00856,SHF00001
SCH015012,D00721,SHF00016
SCH015013,D02224,SHF00002
SCH015014,D08643,SHF00003
SCH015015,D09004,SHF00020
SCH015016,D00789,SHF00014
SCH015017,D08522,SHF00001
SCH015018,D07469,SHF00002
SCH015019,D03012,SHF00010
SCH015020,D00486,SHF00003
SCH015021,D06788,SHF00019
SCH015022,D07497,SHF00021
SCH015023,D04033,SHF00015
SCH015024,D07749,SHF00021
SCH015025,D08605,SHF00003
SCH015026,D08712,SHF00012
SCH015027,D04044,SHF00019
SCH015028,D02257,SHF00002
SCH015029,D01205,SHF00019
SCH015030,D04120,SHF00014
SCH015031,D02314,SHF00007
SCH015032,D00425,SHF00016
SCH015033,D05900,SHF00009
SCH015034,D09860,SHF00009
SCH015035,D08898,SHF00020
SCH015036,D09462,SHF00007
SCH015037,D00119,SHF00007
SCH015038,D01910,SHF00002
SCH015039,D05012,SHF00008
SCH015040,D06977,SHF00018
SCH015041,D09071,SHF00009
SCH015042,D02361,SHF00007
SCH015043,D04916,SHF00008
SCH015044,D08121,SHF00021
SCH015045,D07400,SHF00011
SCH015046,D09577,SHF00007
SCH015047,D08510,SHF00001
SCH015048,D09432,SHF00001
SCH015049,D05169,SHF00018
SCH015050,D03667,SHF00020
SCH015051,D00533,SHF00018
SCH015052,D05493,SHF00019
SCH015053,D03232,SHF00012
SCH015054,D05084,SHF00021
SCH015055,D06180,SHF00007
SCH015056,D00676,SHF00002
SCH015057,D04532,SHF00009
SCH015058,D06094,SHF00018
SCH015059,D09566,SHF00007
SCH015060,D01586,SHF00014
SCH015061,D08981,SHF00016
SCH015062,D08402,SHF00013
SCH015063,D04732,SHF00019
SCH015064,D00771,SHF00017
